Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2022,12,202212,Brisbane,Emerald,Brisbane - Emerald,466.0,498.42
2022,12,202212,Brisbane,Gladstone,Brisbane - Gladstone,369.99,395.73
2022,12,202212,Brisbane,Hamilton Island,Brisbane - Hamilton Island,732.0,782.93
2022,12,202212,Brisbane,Hobart,Brisbane - Hobart,817.0,873.84
2022,12,202212,Brisbane,Mackay,Brisbane - Mackay,318.01,340.13
2022,12,202212,Brisbane,Melbourne,Brisbane - Melbourne,358.01,382.92
2022,12,202212,Brisbane,Mount Isa,Brisbane - Mount Isa,807.99,864.2
2022,12,202212,Brisbane,Perth,Brisbane - Perth,1188.0,1270.65
2022,12,202212,Brisbane,Proserpine,Brisbane - Proserpine,484.0,517.67
2022,12,202212,Brisbane,Rockhampton,Brisbane - Rockhampton,388.0,414.99
2022,12,202212,Brisbane,Sydney,Brisbane - Sydney,318.0,340.12
2022,12,202212,Brisbane,Townsville,Brisbane - Townsville,396.0,423.55
2022,12,202212,Brisbane,Newcastle,Brisbane - Newcastle,246.0,263.11
2022,12,202212,Broome,Perth,Broome - Perth,706.0,755.12
2022,12,202212,Bundaberg,Brisbane,Bundaberg - Brisbane,451.0,482.38
2022,12,202212,Cairns,Gold Coast,Cairns - Gold Coast,1198.0,1281.35
2022,12,202212,Cairns,Melbourne,Cairns - Melbourne,738.0,789.34
2022,12,202212,Cairns,Sydney,Cairns - Sydney,654.0,699.5
2022,12,202212,Cairns,Townsville,Cairns - Townsville,358.0,382.91
2022,12,202212,Canberra,Melbourne,Canberra - Melbourne,328.0,350.82
2022,12,202212,Canberra,Sydney,Canberra - Sydney,420.0,449.22
2022,12,202212,Coffs Harbour,Sydney,Coffs Harbour - Sydney,396.25,423.82
2022,12,202212,Darwin,Melbourne,Darwin - Melbourne,805.0,861.01
2022,12,202212,Darwin,Perth,Darwin - Perth,1148.0,1227.87
2022,12,202212,Darwin,Sydney,Darwin - Sydney,695.0,743.35
2022,12,202212,Devonport,Melbourne,Devonport - Melbourne,519.0,555.11
2022,12,202212,Dubbo,Sydney,Dubbo - Sydney,438.0,468.47
2022,12,202212,Gold Coast,Sydney,Gold Coast - Sydney,297.0,317.66
2022,12,202212,Hamilton Island,Sydney,Hamilton Island - Sydney,571.0,610.73
2022,12,202212,Hobart,Melbourne,Hobart - Melbourne,277.0,296.27
2022,12,202212,Hobart,Sydney,Hobart - Sydney,403.0,431.04
2022,12,202212,Kalgoorlie,Perth,Kalgoorlie - Perth,910.0,973.31
2022,12,202212,Karratha,Perth,Karratha - Perth,1113.0,1190.43
2022,12,202212,Launceston,Melbourne,Launceston - Melbourne,179.0,191.45
2022,12,202212,Launceston,Sydney,Launceston - Sydney,403.0,431.04
2022,12,202212,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,402.0,429.97
2022,12,202212,Sunshine Coast,Sydney,Sunshine Coast - Sydney,268.0,286.65
2022,12,202212,Melbourne,Gold Coast,Melbourne - Gold Coast,398.0,425.69
2022,12,202212,Melbourne,Mildura,Melbourne - Mildura,418.0,447.08
2022,12,202212,Melbourne,Perth,Melbourne - Perth,871.0,931.6
2022,12,202212,Melbourne,Sydney,Melbourne - Sydney,348.0,372.21
2022,12,202212,Melbourne,Townsville,Melbourne - Townsville,613.0,655.65
2022,12,202212,Melbourne,Newcastle,Melbourne - Newcastle,361.0,386.12
2022,12,202212,Paraburdoo,Perth,Paraburdoo - Perth,849.0,908.07
2022,12,202212,Perth,Newman,Perth - Newman,750.0,802.18
2022,12,202212,Perth,Port Hedland,Perth - Port Hedland,803.99,859.93
2022,12,202212,Perth,Sydney,Perth - Sydney,1034.0,1105.94
2022,12,202212,Port Macquarie,Sydney,Port Macquarie - Sydney,334.0,357.24
2022,12,202212,Sydney,Tamworth,Sydney - Tamworth,356.0,380.77
2022,12,202212,Sydney,Townsville,Sydney - Townsville,528.0,564.73
2022,12,202212,Sydney,Wagga Wagga,Sydney - Wagga Wagga,418.0,447.08
2022,12,202212,Newcastle,Gold Coast,Newcastle - Gold Coast,271.0,289.85
2023,1,202301,Adelaide,Alice Springs,Adelaide - Alice Springs,650.0,685.78
2023,1,202301,Adelaide,Brisbane,Adelaide - Brisbane,397.0,418.86
2023,1,202301,Adelaide,Canberra,Adelaide - Canberra,558.0,588.72
2023,1,202301,Adelaide,Darwin,Adelaide - Darwin,327.0,345.0
2023,1,202301,Adelaide,Gold Coast,Adelaide - Gold Coast,555.0,585.55
2023,1,202301,Adelaide,Melbourne,Adelaide - Melbourne,188.0,198.35
2023,1,202301,Adelaide,Perth,Adelaide - Perth,482.0,508.54
2023,1,202301,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,367.16
2023,1,202301,Adelaide,Sydney,Adelaide - Sydney,315.0,332.34
2023,1,202301,Albury,Sydney,Albury - Sydney,384.0,405.14
2023,1,202301,Armidale,Sydney,Armidale - Sydney,358.01,377.72
2023,1,202301,Avalon,Gold Coast,Avalon - Gold Coast,227.0,239.5
2023,1,202301,Avalon,Sydney,Avalon - Sydney,140.0,147.71
2023,1,202301,Ayers Rock,Sydney,Ayers Rock - Sydney,530.0,559.18
2023,1,202301,Ballina,Sydney,Ballina - Sydney,101.0,106.56
2023,1,202301,Brisbane,Cairns,Brisbane - Cairns,196.0,206.79
2023,1,202301,Brisbane,Canberra,Brisbane - Canberra,350.0,369.27
2023,1,202301,Brisbane,Darwin,Brisbane - Darwin,396.0,417.8
2023,1,202301,Brisbane,Emerald,Brisbane - Emerald,512.0,540.19
2023,1,202301,Brisbane,Gladstone,Brisbane - Gladstone,413.99,436.78
2023,1,202301,Brisbane,Hamilton Island,Brisbane - Hamilton Island,464.0,489.54
2023,1,202301,Brisbane,Hobart,Brisbane - Hobart,425.0,448.4
2023,1,202301,Brisbane,Mackay,Brisbane - Mackay,230.0,242.66
2023,1,202301,Brisbane,Melbourne,Brisbane - Melbourne,288.0,303.86
2023,1,202301,Brisbane,Mount Isa,Brisbane - Mount Isa,748.0,789.18
2023,1,202301,Brisbane,Perth,Brisbane - Perth,728.0,768.08
2023,1,202301,Brisbane,Proserpine,Brisbane - Proserpine,200.0,211.01
2023,1,202301,Brisbane,Rockhampton,Brisbane - Rockhampton,368.0,388.26
2023,1,202301,Brisbane,Sydney,Brisbane - Sydney,180.0,189.91
2023,1,202301,Brisbane,Townsville,Brisbane - Townsville,232.0,244.77
2023,1,202301,Brisbane,Newcastle,Brisbane - Newcastle,161.0,169.86
2023,1,202301,Broome,Perth,Broome - Perth,470.01,495.89
2023,1,202301,Bundaberg,Brisbane,Bundaberg - Brisbane,403.0,425.19
2023,1,202301,Cairns,Gold Coast,Cairns - Gold Coast,294.0,310.19
2023,1,202301,Cairns,Melbourne,Cairns - Melbourne,500.0,527.53
2023,1,202301,Cairns,Sydney,Cairns - Sydney,429.0,452.62
2023,1,202301,Cairns,Townsville,Cairns - Townsville,338.01,356.62
2023,1,202301,Canberra,Melbourne,Canberra - Melbourne,255.0,269.04
2023,1,202301,Canberra,Sydney,Canberra - Sydney,465.0,490.6
2023,1,202301,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,356.62
2023,1,202301,Darwin,Melbourne,Darwin - Melbourne,477.0,503.26
2023,1,202301,Darwin,Perth,Darwin - Perth,558.01,588.73
2023,1,202301,Darwin,Sydney,Darwin - Sydney,474.0,500.1
2023,1,202301,Devonport,Melbourne,Devonport - Melbourne,422.0,445.23
2023,1,202301,Dubbo,Sydney,Dubbo - Sydney,398.0,419.91
2023,1,202301,Gold Coast,Sydney,Gold Coast - Sydney,169.0,178.3
2023,1,202301,Hamilton Island,Sydney,Hamilton Island - Sydney,501.0,528.58
2023,1,202301,Hobart,Melbourne,Hobart - Melbourne,277.0,292.25
2023,1,202301,Hobart,Sydney,Hobart - Sydney,256.0,270.09
2023,1,202301,Kalgoorlie,Perth,Kalgoorlie - Perth,666.0,702.67
2023,1,202301,Karratha,Perth,Karratha - Perth,870.0,917.9
2023,1,202301,Launceston,Melbourne,Launceston - Melbourne,179.0,188.85
2023,1,202301,Launceston,Sydney,Launceston - Sydney,380.0,400.92
2023,1,202301,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,364.0,384.04
2023,1,202301,Sunshine Coast,Sydney,Sunshine Coast - Sydney,174.0,183.58
2023,1,202301,Melbourne,Gold Coast,Melbourne - Gold Coast,208.0,219.45
2023,1,202301,Melbourne,Mildura,Melbourne - Mildura,358.0,377.71
2023,1,202301,Melbourne,Perth,Melbourne - Perth,585.0,617.21
2023,1,202301,Melbourne,Sydney,Melbourne - Sydney,172.0,181.47
2023,1,202301,Melbourne,Townsville,Melbourne - Townsville,270.0,284.86
2023,1,202301,Melbourne,Newcastle,Melbourne - Newcastle,260.0,274.31
2023,1,202301,Paraburdoo,Perth,Paraburdoo - Perth,820.0,865.14
2023,1,202301,Perth,Newman,Perth - Newman,750.0,791.29
2023,1,202301,Perth,Port Hedland,Perth - Port Hedland,878.0,926.34
2023,1,202301,Perth,Sydney,Perth - Sydney,898.01,947.45
2023,1,202301,Port Macquarie,Sydney,Port Macquarie - Sydney,308.0,324.96
2023,1,202301,Sydney,Tamworth,Sydney - Tamworth,350.0,369.27
2023,1,202301,Sydney,Townsville,Sydney - Townsville,280.0,295.41
2023,1,202301,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388.0,409.36
2023,1,202301,Newcastle,Gold Coast,Newcastle - Gold Coast,163.0,171.97
2023,2,202302,Adelaide,Alice Springs,Adelaide - Alice Springs,630.0,664.68
2023,2,202302,Adelaide,Brisbane,Adelaide - Brisbane,455.0,480.05
2023,2,202302,Adelaide,Canberra,Adelaide - Canberra,608.01,641.48
2023,2,202302,Adelaide,Darwin,Adelaide - Darwin,450.0,474.77
2023,2,202302,Adelaide,Gold Coast,Adelaide - Gold Coast,477.0,503.26
2023,2,202302,Adelaide,Melbourne,Adelaide - Melbourne,297.99,314.4
2023,2,202302,Adelaide,Perth,Adelaide - Perth,647.0,682.62
2023,2,202302,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,367.16
2023,2,202302,Adelaide,Sydney,Adelaide - Sydney,398.0,419.91
2023,2,202302,Albury,Sydney,Albury - Sydney,384.0,405.14
2023,2,202302,Armidale,Sydney,Armidale - Sydney,358.01,377.72
2023,2,202302,Avalon,Gold Coast,Avalon - Gold Coast,235.0,247.94
2023,2,202302,Avalon,Sydney,Avalon - Sydney,135.0,142.43
2023,2,202302,Ayers Rock,Sydney,Ayers Rock - Sydney,652.0,687.89
2023,2,202302,Ballina,Sydney,Ballina - Sydney,116.0,122.39
2023,2,202302,Brisbane,Cairns,Brisbane - Cairns,208.0,219.45
2023,2,202302,Brisbane,Canberra,Brisbane - Canberra,448.0,472.66
2023,2,202302,Brisbane,Darwin,Brisbane - Darwin,404.0,426.24
2023,2,202302,Brisbane,Emerald,Brisbane - Emerald,512.0,540.19
2023,2,202302,Brisbane,Gladstone,Brisbane - Gladstone,333.99,352.38
2023,2,202302,Brisbane,Hamilton Island,Brisbane - Hamilton Island,452.0,476.88
2023,2,202302,Brisbane,Hobart,Brisbane - Hobart,450.0,474.77
2023,2,202302,Brisbane,Mackay,Brisbane - Mackay,183.0,193.07
2023,2,202302,Brisbane,Melbourne,Brisbane - Melbourne,232.0,244.77
2023,2,202302,Brisbane,Mount Isa,Brisbane - Mount Isa,748.0,789.18
2023,2,202302,Brisbane,Perth,Brisbane - Perth,558.0,588.72
2023,2,202302,Brisbane,Proserpine,Brisbane - Proserpine,233.0,245.83
2023,2,202302,Brisbane,Rockhampton,Brisbane - Rockhampton,428.0,451.56
2023,2,202302,Brisbane,Sydney,Brisbane - Sydney,168.0,177.25
2023,2,202302,Brisbane,Townsville,Brisbane - Townsville,279.0,294.36
2023,2,202302,Brisbane,Newcastle,Brisbane - Newcastle,192.0,202.57
2023,2,202302,Broome,Perth,Broome - Perth,430.01,453.68
2023,2,202302,Bundaberg,Brisbane,Bundaberg - Brisbane,403.0,425.19
2023,2,202302,Cairns,Gold Coast,Cairns - Gold Coast,372.0,392.48
2023,2,202302,Cairns,Melbourne,Cairns - Melbourne,481.0,507.48
2023,2,202302,Cairns,Sydney,Cairns - Sydney,419.0,442.07
2023,2,202302,Cairns,Townsville,Cairns - Townsville,338.01,356.62
2023,2,202302,Canberra,Melbourne,Canberra - Melbourne,285.0,300.69
2023,2,202302,Canberra,Sydney,Canberra - Sydney,465.0,490.6
2023,2,202302,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,356.62
2023,2,202302,Darwin,Melbourne,Darwin - Melbourne,506.0,533.86
2023,2,202302,Darwin,Perth,Darwin - Perth,660.0,696.33
2023,2,202302,Darwin,Sydney,Darwin - Sydney,510.0,538.08
2023,2,202302,Devonport,Melbourne,Devonport - Melbourne,409.0,431.52
2023,2,202302,Dubbo,Sydney,Dubbo - Sydney,398.0,419.91
2023,2,202302,Gold Coast,Sydney,Gold Coast - Sydney,169.0,178.3
2023,2,202302,Hamilton Island,Sydney,Hamilton Island - Sydney,460.0,485.32
2023,2,202302,Hobart,Melbourne,Hobart - Melbourne,241.0,254.27
2023,2,202302,Hobart,Sydney,Hobart - Sydney,254.0,267.98
2023,2,202302,Kalgoorlie,Perth,Kalgoorlie - Perth,554.0,584.5
2023,2,202302,Karratha,Perth,Karratha - Perth,797.0,840.88
2023,2,202302,Launceston,Melbourne,Launceston - Melbourne,205.0,216.29
2023,2,202302,Launceston,Sydney,Launceston - Sydney,424.0,447.34
2023,2,202302,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318.01,335.52
2023,2,202302,Sunshine Coast,Sydney,Sunshine Coast - Sydney,154.0,162.48
2023,2,202302,Melbourne,Gold Coast,Melbourne - Gold Coast,186.0,196.24
2023,2,202302,Melbourne,Mildura,Melbourne - Mildura,358.0,377.71
2023,2,202302,Melbourne,Perth,Melbourne - Perth,668.0,704.78
2023,2,202302,Melbourne,Sydney,Melbourne - Sydney,183.0,193.07
2023,2,202302,Melbourne,Townsville,Melbourne - Townsville,238.0,251.1
2023,2,202302,Melbourne,Newcastle,Melbourne - Newcastle,228.0,240.55
2023,2,202302,Paraburdoo,Perth,Paraburdoo - Perth,820.0,865.14
2023,2,202302,Perth,Newman,Perth - Newman,810.0,854.59
2023,2,202302,Perth,Port Hedland,Perth - Port Hedland,610.01,643.59
2023,2,202302,Perth,Sydney,Perth - Sydney,748.0,789.18
2023,2,202302,Port Macquarie,Sydney,Port Macquarie - Sydney,308.0,324.96
2023,2,202302,Sydney,Tamworth,Sydney - Tamworth,355.0,374.54
2023,2,202302,Sydney,Townsville,Sydney - Townsville,245.0,258.49
2023,2,202302,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388.0,409.36
2023,2,202302,Newcastle,Gold Coast,Newcastle - Gold Coast,230.0,242.66
2023,3,202303,Adelaide,Alice Springs,Adelaide - Alice Springs,668.0,704.78
2023,3,202303,Adelaide,Brisbane,Adelaide - Brisbane,482.0,508.54
2023,3,202303,Adelaide,Canberra,Adelaide - Canberra,508.0,535.97
2023,3,202303,Adelaide,Darwin,Adelaide - Darwin,340.0,358.72
2023,3,202303,Adelaide,Gold Coast,Adelaide - Gold Coast,408.0,430.46
2023,3,202303,Adelaide,Melbourne,Adelaide - Melbourne,329.0,347.11
2023,3,202303,Adelaide,Perth,Adelaide - Perth,888.0,936.89
2023,3,202303,Adelaide,Port Lincoln,Adelaide - Port Lincoln,387.0,408.31
2023,3,202303,Adelaide,Sydney,Adelaide - Sydney,332.0,350.28
2023,3,202303,Albury,Sydney,Albury - Sydney,384.0,405.14
2023,3,202303,Armidale,Sydney,Armidale - Sydney,358.01,377.72
2023,3,202303,Avalon,Gold Coast,Avalon - Gold Coast,331.0,349.22
2023,3,202303,Avalon,Sydney,Avalon - Sydney,135.0,142.43
2023,3,202303,Ayers Rock,Sydney,Ayers Rock - Sydney,595.0,627.76
2023,3,202303,Ballina,Sydney,Ballina - Sydney,133.0,140.32
2023,3,202303,Brisbane,Cairns,Brisbane - Cairns,370.0,390.37
2023,3,202303,Brisbane,Canberra,Brisbane - Canberra,458.0,483.21
2023,3,202303,Brisbane,Darwin,Brisbane - Darwin,496.0,523.31
2023,3,202303,Brisbane,Emerald,Brisbane - Emerald,465.0,490.6
2023,3,202303,Brisbane,Gladstone,Brisbane - Gladstone,393.99,415.68
2023,3,202303,Brisbane,Hamilton Island,Brisbane - Hamilton Island,584.0,616.15
2023,3,202303,Brisbane,Hobart,Brisbane - Hobart,521.0,549.68
2023,3,202303,Brisbane,Mackay,Brisbane - Mackay,204.0,215.23
2023,3,202303,Brisbane,Melbourne,Brisbane - Melbourne,399.0,420.97
2023,3,202303,Brisbane,Mount Isa,Brisbane - Mount Isa,838.0,884.13
2023,3,202303,Brisbane,Perth,Brisbane - Perth,938.01,989.65
2023,3,202303,Brisbane,Proserpine,Brisbane - Proserpine,285.0,300.69
2023,3,202303,Brisbane,Rockhampton,Brisbane - Rockhampton,358.0,377.71
2023,3,202303,Brisbane,Sydney,Brisbane - Sydney,168.0,177.25
2023,3,202303,Brisbane,Townsville,Brisbane - Townsville,313.0,330.23
2023,3,202303,Brisbane,Newcastle,Brisbane - Newcastle,150.0,158.26
2023,3,202303,Broome,Perth,Broome - Perth,470.01,495.89
2023,3,202303,Bundaberg,Brisbane,Bundaberg - Brisbane,403.0,425.19
2023,3,202303,Cairns,Gold Coast,Cairns - Gold Coast,448.0,472.66
2023,3,202303,Cairns,Melbourne,Cairns - Melbourne,395.0,416.75
2023,3,202303,Cairns,Sydney,Cairns - Sydney,326.0,343.95
2023,3,202303,Cairns,Townsville,Cairns - Townsville,338.01,356.62
2023,3,202303,Canberra,Melbourne,Canberra - Melbourne,216.0,227.89
2023,3,202303,Canberra,Sydney,Canberra - Sydney,465.0,490.6
2023,3,202303,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,356.62
2023,3,202303,Darwin,Melbourne,Darwin - Melbourne,614.0,647.8
2023,3,202303,Darwin,Perth,Darwin - Perth,774.01,816.62
2023,3,202303,Darwin,Sydney,Darwin - Sydney,449.0,473.72
2023,3,202303,Devonport,Melbourne,Devonport - Melbourne,409.0,431.52
2023,3,202303,Dubbo,Sydney,Dubbo - Sydney,398.0,419.91
2023,3,202303,Gold Coast,Sydney,Gold Coast - Sydney,147.0,155.09
2023,3,202303,Hamilton Island,Sydney,Hamilton Island - Sydney,328.0,346.06
2023,3,202303,Hobart,Melbourne,Hobart - Melbourne,277.0,292.25
2023,3,202303,Hobart,Sydney,Hobart - Sydney,204.0,215.23
2023,3,202303,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,588.73
2023,3,202303,Karratha,Perth,Karratha - Perth,922.0,972.76
2023,3,202303,Launceston,Melbourne,Launceston - Melbourne,204.0,215.23
2023,3,202303,Launceston,Sydney,Launceston - Sydney,229.0,241.61
2023,3,202303,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318.01,335.52
2023,3,202303,Sunshine Coast,Sydney,Sunshine Coast - Sydney,184.0,194.13
2023,3,202303,Melbourne,Gold Coast,Melbourne - Gold Coast,208.0,219.45
2023,3,202303,Melbourne,Mildura,Melbourne - Mildura,358.0,377.71
2023,3,202303,Melbourne,Perth,Melbourne - Perth,602.0,635.14
2023,3,202303,Melbourne,Sydney,Melbourne - Sydney,193.0,203.63
2023,3,202303,Melbourne,Townsville,Melbourne - Townsville,276.0,291.19
2023,3,202303,Melbourne,Newcastle,Melbourne - Newcastle,198.0,208.9
2023,3,202303,Paraburdoo,Perth,Paraburdoo - Perth,820.0,865.14
2023,3,202303,Perth,Newman,Perth - Newman,750.0,791.29
2023,3,202303,Perth,Port Hedland,Perth - Port Hedland,690.01,728.0
2023,3,202303,Perth,Sydney,Perth - Sydney,648.0,683.67
2023,3,202303,Port Macquarie,Sydney,Port Macquarie - Sydney,308.0,324.96
2023,3,202303,Sydney,Tamworth,Sydney - Tamworth,355.0,374.54
2023,3,202303,Sydney,Townsville,Sydney - Townsville,277.0,292.25
2023,3,202303,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388.0,409.36
2023,3,202303,Newcastle,Gold Coast,Newcastle - Gold Coast,163.0,171.97
2023,4,202304,Adelaide,Alice Springs,Adelaide - Alice Springs,604.0,632.01
2023,4,202304,Adelaide,Brisbane,Adelaide - Brisbane,338.0,353.67
2023,4,202304,Adelaide,Canberra,Adelaide - Canberra,379.21,396.79
2023,4,202304,Adelaide,Darwin,Adelaide - Darwin,319.0,333.79
2023,4,202304,Adelaide,Gold Coast,Adelaide - Gold Coast,397.0,415.41
2023,4,202304,Adelaide,Melbourne,Adelaide - Melbourne,163.0,170.56
2023,4,202304,Adelaide,Perth,Adelaide - Perth,482.0,504.35
2023,4,202304,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,364.14
2023,4,202304,Adelaide,Sydney,Adelaide - Sydney,245.0,256.36
2023,4,202304,Albury,Sydney,Albury - Sydney,394.0,412.27
2023,4,202304,Armidale,Sydney,Armidale - Sydney,368.01,385.08
2023,4,202304,Avalon,Gold Coast,Avalon - Gold Coast,213.0,222.88
2023,4,202304,Avalon,Sydney,Avalon - Sydney,131.0,137.07
2023,4,202304,Ayers Rock,Sydney,Ayers Rock - Sydney,606.0,634.1
2023,4,202304,Ballina,Sydney,Ballina - Sydney,95.0,99.41
2023,4,202304,Brisbane,Cairns,Brisbane - Cairns,216.0,226.02
2023,4,202304,Brisbane,Canberra,Brisbane - Canberra,404.0,422.73
2023,4,202304,Brisbane,Darwin,Brisbane - Darwin,433.0,453.08
2023,4,202304,Brisbane,Emerald,Brisbane - Emerald,398.0,416.46
2023,4,202304,Brisbane,Gladstone,Brisbane - Gladstone,384.0,401.81
2023,4,202304,Brisbane,Hamilton Island,Brisbane - Hamilton Island,358.0,374.6
2023,4,202304,Brisbane,Hobart,Brisbane - Hobart,278.0,290.89
2023,4,202304,Brisbane,Mackay,Brisbane - Mackay,220.0,230.2
2023,4,202304,Brisbane,Melbourne,Brisbane - Melbourne,204.0,213.46
2023,4,202304,Brisbane,Mount Isa,Brisbane - Mount Isa,657.99,688.5
2023,4,202304,Brisbane,Perth,Brisbane - Perth,618.0,646.66
2023,4,202304,Brisbane,Proserpine,Brisbane - Proserpine,233.0,243.8
2023,4,202304,Brisbane,Rockhampton,Brisbane - Rockhampton,398.0,416.46
2023,4,202304,Brisbane,Sydney,Brisbane - Sydney,150.0,156.96
2023,4,202304,Brisbane,Townsville,Brisbane - Townsville,219.0,229.16
2023,4,202304,Brisbane,Newcastle,Brisbane - Newcastle,132.0,138.12
2023,4,202304,Broome,Perth,Broome - Perth,484.0,506.44
2023,4,202304,Bundaberg,Brisbane,Bundaberg - Brisbane,403.0,421.69
2023,4,202304,Cairns,Gold Coast,Cairns - Gold Coast,407.0,425.87
2023,4,202304,Cairns,Melbourne,Cairns - Melbourne,398.0,416.46
2023,4,202304,Cairns,Sydney,Cairns - Sydney,338.0,353.67
2023,4,202304,Cairns,Townsville,Cairns - Townsville,348.01,364.15
2023,4,202304,Canberra,Melbourne,Canberra - Melbourne,150.0,156.96
2023,4,202304,Canberra,Sydney,Canberra - Sydney,465.0,486.56
2023,4,202304,Coffs Harbour,Sydney,Coffs Harbour - Sydney,348.01,364.15
2023,4,202304,Darwin,Melbourne,Darwin - Melbourne,526.0,550.39
2023,4,202304,Darwin,Perth,Darwin - Perth,1099.0,1149.96
2023,4,202304,Darwin,Sydney,Darwin - Sydney,406.0,424.83
2023,4,202304,Devonport,Melbourne,Devonport - Melbourne,451.0,471.91
2023,4,202304,Dubbo,Sydney,Dubbo - Sydney,408.0,426.92
2023,4,202304,Gold Coast,Sydney,Gold Coast - Sydney,132.0,138.12
2023,4,202304,Hamilton Island,Sydney,Hamilton Island - Sydney,355.0,371.46
2023,4,202304,Hobart,Melbourne,Hobart - Melbourne,155.0,162.19
2023,4,202304,Hobart,Sydney,Hobart - Sydney,238.0,249.04
2023,4,202304,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,583.89
2023,4,202304,Karratha,Perth,Karratha - Perth,922.0,964.76
2023,4,202304,Launceston,Melbourne,Launceston - Melbourne,128.0,133.94
2023,4,202304,Launceston,Sydney,Launceston - Sydney,204.0,213.46
2023,4,202304,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,288.0,301.36
2023,4,202304,Sunshine Coast,Sydney,Sunshine Coast - Sydney,174.0,182.07
2023,4,202304,Melbourne,Gold Coast,Melbourne - Gold Coast,178.0,186.25
2023,4,202304,Melbourne,Mildura,Melbourne - Mildura,368.0,385.07
2023,4,202304,Melbourne,Perth,Melbourne - Perth,510.0,533.65
2023,4,202304,Melbourne,Sydney,Melbourne - Sydney,148.0,154.86
2023,4,202304,Melbourne,Townsville,Melbourne - Townsville,335.0,350.53
2023,4,202304,Melbourne,Newcastle,Melbourne - Newcastle,160.0,167.42
2023,4,202304,Paraburdoo,Perth,Paraburdoo - Perth,820.0,858.03
2023,4,202304,Perth,Newman,Perth - Newman,750.0,784.78
2023,4,202304,Perth,Port Hedland,Perth - Port Hedland,714.0,747.11
2023,4,202304,Perth,Sydney,Perth - Sydney,558.0,583.88
2023,4,202304,Port Macquarie,Sydney,Port Macquarie - Sydney,318.0,332.75
2023,4,202304,Sydney,Tamworth,Sydney - Tamworth,383.0,400.76
2023,4,202304,Sydney,Townsville,Sydney - Townsville,251.0,262.64
2023,4,202304,Sydney,Wagga Wagga,Sydney - Wagga Wagga,398.0,416.46
2023,4,202304,Newcastle,Gold Coast,Newcastle - Gold Coast,371.0,388.2
2023,5,202305,Adelaide,Alice Springs,Adelaide - Alice Springs,604.0,632.01
2023,5,202305,Adelaide,Brisbane,Adelaide - Brisbane,398.0,416.46
2023,5,202305,Adelaide,Canberra,Adelaide - Canberra,379.21,396.79
2023,5,202305,Adelaide,Darwin,Adelaide - Darwin,532.0,556.67
2023,5,202305,Adelaide,Gold Coast,Adelaide - Gold Coast,357.37,373.94
2023,5,202305,Adelaide,Melbourne,Adelaide - Melbourne,143.0,149.63
2023,5,202305,Adelaide,Perth,Adelaide - Perth,538.0,562.95
2023,5,202305,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,364.14
2023,5,202305,Adelaide,Sydney,Adelaide - Sydney,250.0,261.59
2023,5,202305,Albury,Sydney,Albury - Sydney,394.0,412.27
2023,5,202305,Armidale,Sydney,Armidale - Sydney,368.01,385.08
2023,5,202305,Avalon,Gold Coast,Avalon - Gold Coast,192.0,200.9
2023,5,202305,Avalon,Sydney,Avalon - Sydney,164.0,171.61
2023,5,202305,Ayers Rock,Sydney,Ayers Rock - Sydney,688.0,719.9
2023,5,202305,Ballina,Sydney,Ballina - Sydney,95.0,99.41
2023,5,202305,Brisbane,Cairns,Brisbane - Cairns,192.0,200.9
2023,5,202305,Brisbane,Canberra,Brisbane - Canberra,304.0,318.1
2023,5,202305,Brisbane,Darwin,Brisbane - Darwin,622.0,650.84
2023,5,202305,Brisbane,Emerald,Brisbane - Emerald,512.0,535.74
2023,5,202305,Brisbane,Gladstone,Brisbane - Gladstone,384.0,401.81
2023,5,202305,Brisbane,Hamilton Island,Brisbane - Hamilton Island,318.0,332.75
2023,5,202305,Brisbane,Hobart,Brisbane - Hobart,258.0,269.96
2023,5,202305,Brisbane,Mackay,Brisbane - Mackay,229.0,239.62
2023,5,202305,Brisbane,Melbourne,Brisbane - Melbourne,218.0,228.11
2023,5,202305,Brisbane,Mount Isa,Brisbane - Mount Isa,807.99,845.46
2023,5,202305,Brisbane,Perth,Brisbane - Perth,528.0,552.48
2023,5,202305,Brisbane,Proserpine,Brisbane - Proserpine,209.0,218.69
2023,5,202305,Brisbane,Rockhampton,Brisbane - Rockhampton,188.01,196.73
